list_name,name,label,cfac_code,Province,District,Province_code,District_code,CFAC_Name,ao
village_list,AF2506_Langar Saidan_Dara Takhomak Gulmohammad Aka Masjid,Dara Takhomak Gulmohammad Aka Masjid,AF2506_Langar Saidan,Uruzgan,Chinarto,AF25,AF2506,Langar Saidan,KANAO
village_list,AF3012_Dara_Dara Taktoo Khair Mohammad Masjid,Dara Taktoo Khair Mohammad Masjid,AF3012_Dara,Hilmand,Baghran,AF30,AF3012,Dara,KANAO
village_list,AF3012_Dara_Dara Tanizi Mohammadlal Masjid,Dara Tanizi Mohammadlal Masjid,AF3012_Dara,Hilmand,Baghran,AF30,AF3012,Dara,KANAO
village_list,AF3012_Dara_Dara Tanizi Roidar Aka Masjid,Dara Tanizi Roidar Aka Masjid,AF3012_Dara,Hilmand,Baghran,AF30,AF3012,Dara,KANAO
village_list,AF2501_Kata Khanjak_Dara Tanizi Roidar Aka Masjid,Dara Tanizi Roidar Aka Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF3012_Dara_Dara Tanizi Toti Aka Masjid,Dara Tanizi Toti Aka Masjid,AF3012_Dara,Hilmand,Baghran,AF30,AF3012,Dara,KANAO
village_list,AF2505_Matakzai_Dara Tanizi Toti Aka Masjid,Dara Tanizi Toti Aka Masjid,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Dara_Dara Tawagak Ajabkhan Aka Masjid,Dara Tawagak Ajabkhan Aka Masjid,AF3012_Dara,Hilmand,Baghran,AF30,AF3012,Dara,KANAO
village_list,AF2505_Matakzai_Dara Tawagak Ajabkhan Aka Masjid,Dara Tawagak Ajabkhan Aka Masjid,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Dara_Dara Thanizi Mohammadnader Aka Masjid,Dara Thanizi Mohammadnader Aka Masjid,AF3012_Dara,Hilmand,Baghran,AF30,AF3012,Dara,KANAO
village_list,AF3012_Dara_Dara Thanizi Toti Aka Masjid,Dara Thanizi Toti Aka Masjid,AF3012_Dara,Hilmand,Baghran,AF30,AF3012,Dara,KANAO
village_list,AF2610_Saragai_Darakh Yah Yia,Darakh Yah Yia,AF2610_Saragai,Zabul,Shamul Zayi,AF26,AF2610,Saragai,KANAO
village_list,AF3012_Saribaz_Darashah,Darashah,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Yak Linga_Darashah,Darashah,AF2501_Yak Linga,Uruzgan,Tarinkot,AF25,AF2501,Yak Linga,KANAO
village_list,AF2505_Matakzai_Darashah Abdul Halim Masjed,Darashah Abdul Halim Masjed,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Saribaz_Darashah Abdul Halim Masjed,Darashah Abdul Halim Masjed,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Abdul Rahman Masjed,Darashah Abdul Rahman Masjed,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Abdul Wahab Masjed,Darashah Abdul Wahab Masjed,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Kata Khanjak_Darashah Abdul Wahab Masjid,Darashah Abdul Wahab Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF3012_Saribaz_Darashah Abdul Wahab Masjid,Darashah Abdul Wahab Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2506_Langar Saidan_Darashah Abdulah Jan Masjid,Darashah Abdulah Jan Masjid,AF2506_Langar Saidan,Uruzgan,Chinarto,AF25,AF2506,Langar Saidan,KANAO
village_list,AF3012_Saribaz_Darashah Abdulah Jan Masjid,Darashah Abdulah Jan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_District 1_Darashah Abdulhi Masjid,Darashah Abdulhi Masjid,AF2501_District 1,Uruzgan,Tarinkot,AF25,AF2501,District 1,KANAO
village_list,AF3012_Saribaz_Darashah Abdulhi Masjid,Darashah Abdulhi Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Abdullahjan Masjid,Darashah Abdullahjan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Matakzai_Darashah Abdulwahab Masjid,Darashah Abdulwahab Masjid,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Saribaz_Darashah Abdulwahab Masjid,Darashah Abdulwahab Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Abduraziq Masjid,Darashah Abduraziq Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Bedullah Masjid,Darashah Bedullah Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Kata Khanjak_Darashah Haji Abdulhai Akhundzadah Masjid,Darashah Haji Abdulhai Akhundzadah Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF3012_Saribaz_Darashah Haji Abdulhai Akhundzadah Masjid,Darashah Haji Abdulhai Akhundzadah Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Bolagh_Darashah Haji Janan,Darashah Haji Janan,AF2501_Bolagh,Uruzgan,Tarinkot,AF25,AF2501,Bolagh,KANAO
village_list,AF3012_Saribaz_Darashah Haji Janan,Darashah Haji Janan,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Haji Janan Masjed,Darashah Haji Janan Masjed,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Qadam Shali_Darashah Haji Janan Masjid,Darashah Haji Janan Masjid,AF2505_Qadam Shali,Uruzgan,Khas Uruzgan,AF25,AF2505,Qadam Shali,KANAO
village_list,AF3012_Saribaz_Darashah Haji Janan Masjid,Darashah Haji Janan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Kharkonda_Darashah Haji Khan Maajed,Darashah Haji Khan Maajed,AF2505_Kharkonda,Uruzgan,Khas Uruzgan,AF25,AF2505,Kharkonda,KANAO
village_list,AF3012_Saribaz_Darashah Haji Khan Maajed,Darashah Haji Khan Maajed,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Qadam Shali_Darashah Haji Mula Shahwali Masjid,Darashah Haji Mula Shahwali Masjid,AF2505_Qadam Shali,Uruzgan,Khas Uruzgan,AF25,AF2505,Qadam Shali,KANAO
village_list,AF3012_Saribaz_Darashah Haji Mula Shahwali Masjid,Darashah Haji Mula Shahwali Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Haji Sadozai Masjid,Darashah Haji Sadozai Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_District 1_Darashah Haji Toor Aka Masjid,Darashah Haji Toor Aka Masjid,AF2501_District 1,Uruzgan,Tarinkot,AF25,AF2501,District 1,KANAO
village_list,AF3012_Saribaz_Darashah Haji Toor Aka Masjid,Darashah Haji Toor Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Haji Toor Masjid,Darashah Haji Toor Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Hakyar Masjid,Darashah Hakyar Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Jalatkhan Masjid,Darashah Jalatkhan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Janan Masjid,Darashah Janan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Kata Khanjak_Darashah Jmagul Masjid,Darashah Jmagul Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF3012_Saribaz_Darashah Jmagul Masjid,Darashah Jmagul Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Marghakai Haji Abdulraziq Masjid,Darashah Marghakai Haji Abdulraziq Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Matakzai_Darashah Matiullah Akhonzadah Masjid,Darashah Matiullah Akhonzadah Masjid,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Saribaz_Darashah Matiullah Akhonzadah Masjid,Darashah Matiullah Akhonzadah Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Mohammad Mir Masjed,Darashah Mohammad Mir Masjed,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Qadam Shali_Darashah Mohammadullah Masjed,Darashah Mohammadullah Masjed,AF2505_Qadam Shali,Uruzgan,Khas Uruzgan,AF25,AF2505,Qadam Shali,KANAO
village_list,AF3012_Saribaz_Darashah Mohammadullah Masjed,Darashah Mohammadullah Masjed,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Mola Sayed Masjid,Darashah Mola Sayed Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Qadam Shali_Darashah Qombat Masjid,Darashah Qombat Masjid,AF2505_Qadam Shali,Uruzgan,Khas Uruzgan,AF25,AF2505,Qadam Shali,KANAO
village_list,AF3012_Saribaz_Darashah Qombat Masjid,Darashah Qombat Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Matakzai_Darashah Sadoze Masjid,Darashah Sadoze Masjid,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Saribaz_Darashah Sadoze Masjid,Darashah Sadoze Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Sadozi Masjid,Darashah Sadozi Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Saifoor Aka Masjid,Darashah Saifoor Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Kata Khanjak_Darashah Saifoor Masjid,Darashah Saifoor Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF3012_Saribaz_Darashah Saifoor Masjid,Darashah Saifoor Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Sayed Ali Aka Masjid,Darashah Sayed Ali Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Garamab_Darashah Shabi Aka Masjid,Darashah Shabi Aka Masjid,AF2505_Garamab,Uruzgan,Khas Uruzgan,AF25,AF2505,Garamab,KANAO
village_list,AF3012_Saribaz_Darashah Shabi Aka Masjid,Darashah Shabi Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Now Joy_Darashah Shaista Khan Masjid,Darashah Shaista Khan Masjid,AF2501_Now Joy,Uruzgan,Tarinkot,AF25,AF2501,Now Joy,KANAO
village_list,AF3012_Saribaz_Darashah Shaista Khan Masjid,Darashah Shaista Khan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2501_Kata Khanjak_Darashah Shambi Aka Masjid,Darashah Shambi Aka Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF3012_Saribaz_Darashah Shambi Aka Masjid,Darashah Shambi Aka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Shambi Masjid,Darashah Shambi Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Shayesta Khan Masjid,Darashah Shayesta Khan Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Matakzai_Darashah Shayesta Masjid,Darashah Shayesta Masjid,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Saribaz_Darashah Shayesta Masjid,Darashah Shayesta Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2506_Khawal_Darashah Sher Ali Masjed,Darashah Sher Ali Masjed,AF2506_Khawal,Uruzgan,Chinarto,AF25,AF2506,Khawal,KANAO
village_list,AF3012_Saribaz_Darashah Sher Ali Masjed,Darashah Sher Ali Masjed,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Shirali Masjid,Darashah Shirali Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Sor Gulaka Masjid,Darashah Sor Gulaka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Toor Masjid,Darashah Toor Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Darashah Tooraka Masjid,Darashah Tooraka Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2610_Zanzir_Dargay,Dargay,AF2610_Zanzir,Zabul,Shamul Zayi,AF26,AF2610,Zanzir,KANAO
village_list,AF2610_Zanzir_Daro Khan,Daro Khan,AF2610_Zanzir,Zabul,Shamul Zayi,AF26,AF2610,Zanzir,KANAO
village_list,AF3001_Darul Salam Masjid_Darul Salam Kaly,Darul Salam Kaly,AF3001_Darul Salam Masjid,Hilmand,Lashkargah,AF30,AF3001,Darul Salam Masjid,KANAO
village_list,AF2504_Darwan_Darwan,Darwan,AF2504_Darwan,Uruzgan,Shahid-e-Hassas,AF25,AF2504,Darwan,KANAO
village_list,AF2605_Akhtar_Darya,Darya,AF2605_Akhtar,Zabul,Arghandab,AF26,AF2605,Akhtar,KANAO
village_list,AF2605_Sorkh Sang_Darya,Darya,AF2605_Sorkh Sang,Zabul,Arghandab,AF26,AF2605,Sorkh Sang,KANAO
village_list,AF2607_Chanaran_Darzi,Darzi,AF2607_Chanaran,Zabul,Daychopan,AF26,AF2607,Chanaran,KANAO
village_list,AF3008_Bostonzai_Dasht,Dasht,AF3008_Bostonzai,Hilmand,Sangin,AF30,AF3008,bostonzai,KANAO
village_list,AF3008_Malmand_Dasht,Dasht,AF3008_Malmand,Hilmand,Sangin,AF30,AF3008,malmand,KANAO
village_list,AF2712_Sayad_Dasht,Dasht,AF2712_Sayad,Kandahar,Nesh,AF27,AF2712,Sayad,KANAO
village_list,AF3008_Joshali_Dasht Haji Hamdullah Masjid,Dasht Haji Hamdullah Masjid,AF3008_Joshali,Hilmand,Sangin,AF30,AF3008,Joshali,KANAO
village_list,AF2610_Soor Zangal_Dawa,Dawa,AF2610_Soor Zangal,Zabul,Shamul Zayi,AF26,AF2610,Soor Zangal,KANAO
village_list,AF2605_Sardrah_Dawlat,Dawlat,AF2605_Sardrah,Zabul,Arghandab,AF26,AF2605,Sardrah,KANAO
village_list,AF3012_Dara_Dawlatzai,Dawlatzai,AF3012_Dara,Hilmand,Baghran,AF30,AF3012,Dara,KANAO
village_list,AF2505_Qotazai_Dawlatzai,Dawlatzai,AF2505_Qotazai,Uruzgan,Khas Uruzgan,AF25,AF2505,Qotazai,KANAO
village_list,AF3012_Dara_Dawlatzai Haji Sayed Masjid,Dawlatzai Haji Sayed Masjid,AF3012_Dara,Hilmand,Baghran,AF30,AF3012,Dara,KANAO
village_list,AF2607_Shoi_Dawood Zai,Dawood Zai,AF2607_Shoi,Zabul,Daychopan,AF26,AF2607,Shoi,KANAO
village_list,AF2607_Dawzi_Dawzai,Dawzai,AF2607_Dawzi,Zabul,Daychopan,AF26,AF2607,Dawzi,KANAO
village_list,AF2607_Larzab_Dawzai,Dawzai,AF2607_Larzab,Zabul,Daychopan,AF26,AF2607,Larzab,KANAO
village_list,AF2605_Sorkh Sang_De Afghanan,De Afghanan,AF2605_Sorkh Sang,Zabul,Arghandab,AF26,AF2605,Sorkh Sang,KANAO
village_list,AF3402_Khalifa Ahmad Khan_Deh Baloch,Deh Baloch,AF3402_Khalifa Ahmad Khan,Nimruz,Kang,AF34,AF3402,Khalifa Ahmad Khan,KANAO
village_list,AF3402_Shoraab_Dehak E Sayedo,Dehak E Sayedo,AF3402_Shoraab,Nimruz,Kang,AF34,AF3402,Shoraab,KANAO
village_list,AF2605_Sorkh Sang_Dekanday Kalai,Dekanday Kalai,AF2605_Sorkh Sang,Zabul,Arghandab,AF26,AF2605,Sorkh Sang,KANAO
village_list,AF2605_Sorkh Sang_Dekhuli Kalai,Dekhuli Kalai,AF2605_Sorkh Sang,Zabul,Arghandab,AF26,AF2605,Sorkh Sang,KANAO
village_list,AF2713_Zamto_Dilshad,Dilshad,AF2713_Zamto,Kandahar,Miyanshin,AF27,AF2713,Zamto,KANAO
village_list,AF2712_Dinarkhil_Dinarkhil,Dinarkhil,AF2712_Dinarkhil,Kandahar,Nesh,AF27,AF2712,Dinarkhil,KANAO
village_list,AF3405_Diwalak_Diwalak Noor Ahmad Khan,Diwalak Noor Ahmad Khan,AF3405_Diwalak,Nimruz,Khashrood,AF34,AF3405,Diwalak,KANAO
village_list,AF2608_Baizy_Diwalgai,Diwalgai,AF2608_Baizy,Zabul,Atghar,AF26,AF2608,Baizy,KANAO
village_list,AF2608_Ghondi_Diwalgai,Diwalgai,AF2608_Ghondi,Zabul,Atghar,AF26,AF2608,Ghondi,KANAO
village_list,AF2608_Toor Ragha_Diwalgai,Diwalgai,AF2608_Toor Ragha,Zabul,Atghar,AF26,AF2608,Toor Ragha,KANAO
village_list,AF2501_Kata Khanjak_Diyak Ismail Masjid,Diyak Ismail Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF3012_Saribaz_Diyak Ismail Masjid,Diyak Ismail Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2704_Do Ab_Do Ab,Do Ab,AF2704_Do Ab,Kandahar,Panjwayi,AF27,AF2704,Do Ab,KANAO
village_list,AF2713_Doab_Doab,Doab,AF2713_Doab,Kandahar,Miyanshin,AF27,AF2713,Doab,KANAO
village_list,AF2607_Hazar Booz_Dookah,Dookah,AF2607_Hazar Booz,Zabul,Daychopan,AF26,AF2607,Hazar Booz,KANAO
village_list,AF2601_Malayan Village_Dori Manda,Dori Manda,AF2601_Malayan Village,Zabul,Qalat,AF26,AF2601,Malayan village,KANAO
village_list,AF2712_Sayad_Doshana,Doshana,AF2712_Sayad,Kandahar,Nesh,AF27,AF2712,Sayad,KANAO
village_list,AF2610_Soor Ragha_Dul Dara,Dul Dara,AF2610_Soor Ragha,Zabul,Shamul Zayi,AF26,AF2610,Soor Ragha,KANAO
village_list,AF2610_Zanzir_Durgai,Durgai,AF2610_Zanzir,Zabul,Shamul Zayi,AF26,AF2610,Zanzir,KANAO
village_list,AF2607_Larzab_Dwawi,Dwawi,AF2607_Larzab,Zabul,Daychopan,AF26,AF2607,Larzab,KANAO
village_list,AF2610_Soor Zangal_Enzal,Enzal,AF2610_Soor Zangal,Zabul,Shamul Zayi,AF26,AF2610,Soor Zangal,KANAO
village_list,AF2610_Soor Zangal_Enzalan,Enzalan,AF2610_Soor Zangal,Zabul,Shamul Zayi,AF26,AF2610,Soor Zangal,KANAO
village_list,AF2608_Baizy_Esa Khil,Esa Khil,AF2608_Baizy,Zabul,Atghar,AF26,AF2608,Baizy,KANAO
village_list,AF3404_Toot_Eshkanak Ahmad Khan,Eshkanak Ahmad Khan,AF3404_Toot,Nimruz,Chaharburjak,AF34,AF3404,Toot,KANAO
village_list,AF2608_Toor Ragha_Esmatullah,Esmatullah,AF2608_Toor Ragha,Zabul,Atghar,AF26,AF2608,Toor Ragha,KANAO
village_list,AF3008_Kotozai_Faqir Baba,Faqir Baba,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF2610_Qala Rashid_Faqira,Faqira,AF2610_Qala Rashid,Zabul,Shamul Zayi,AF26,AF2610,Qala Rashid,KANAO
village_list,AF2608_Ghondi_Faqiran,Faqiran,AF2608_Ghondi,Zabul,Atghar,AF26,AF2608,Ghondi,KANAO
village_list,AF3001_Faray Zone_Faray Zone 2Nd Guzar,Faray Zone 2Nd Guzar,AF3001_Faray Zone,Hilmand,Lashkargah,AF30,AF3001,Faray Zone,KANAO
village_list,AF2609_Markaz Nawbahar_Fatal Qala,Fatal Qala,AF2609_Markaz Nawbahar,Zabul,Nawbahar,AF26,AF2609,Markaz Nawbahar,KANAO
village_list,AF2704_Fathullah Qala_Fathullah Qala,Fathullah Qala,AF2704_Fathullah Qala,Kandahar,Panjwayi,AF27,AF2704,Fathullah Qala,KANAO
village_list,AF2601_Malayan Village_Fatozi Village,Fatozi Village,AF2601_Malayan Village,Zabul,Qalat,AF26,AF2601,Malayan village,KANAO
village_list,AF2608_Toor Ragha_Fazal Karam,Fazal Karam,AF2608_Toor Ragha,Zabul,Atghar,AF26,AF2608,Toor Ragha,KANAO
village_list,AF3012_Saribaz_Fazlhaq Musjid,Fazlhaq Musjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3008_Khakish_Ferozo,Ferozo,AF3008_Khakish,Hilmand,Sangin,AF30,AF3008,Khakish,KANAO
village_list,AF3008_Khakish_Ferozo Kalai Abdulsalam,Ferozo Kalai Abdulsalam,AF3008_Khakish,Hilmand,Sangin,AF30,AF3008,Khakish,KANAO
village_list,AF2501_Kata Khanjak_Fida Mohamamd Masjid,Fida Mohamamd Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF2601_Malayan Village_Fir Mohammad Village,Fir Mohammad Village,AF2601_Malayan Village,Zabul,Qalat,AF26,AF2601,Malayan village,KANAO
village_list,AF2601_Malayan Village_Firoz Village,Firoz Village,AF2601_Malayan Village,Zabul,Qalat,AF26,AF2601,Malayan village,KANAO
village_list,AF2609_Lawar Morgha_Firozi,Firozi,AF2609_Lawar Morgha,Zabul,Nawbahar,AF26,AF2609,Lawar Morgha,KANAO
village_list,AF2609_Markaz Nawbahar_Firozi,Firozi,AF2609_Markaz Nawbahar,Zabul,Nawbahar,AF26,AF2609,Markaz Nawbahar,KANAO
village_list,AF2609_Lawar Morgha_Foti,Foti,AF2609_Lawar Morgha,Zabul,Nawbahar,AF26,AF2609,Lawar Morgha,KANAO
village_list,AF2608_Omar Khil_Gabargy,Gabargy,AF2608_Omar Khil,Zabul,Atghar,AF26,AF2608,Omar khil,KANAO
village_list,AF3403_Qumandan_Gadal,Gadal,AF3403_Qumandan,Nimruz,Chikhansur,AF34,AF3403,Qumandan,KANAO
village_list,AF2601_Shinghari_Gagrai,Gagrai,AF2601_Shinghari,Zabul,Qalat,AF26,AF2601,Shinghari,KANAO
village_list,AF2607_Chanaran_Galjo,Galjo,AF2607_Chanaran,Zabul,Daychopan,AF26,AF2607,Chanaran,KANAO
village_list,AF3008_Bostonzai_Ganda Sa,Ganda Sa,AF3008_Bostonzai,Hilmand,Sangin,AF30,AF3008,bostonzai,KANAO
village_list,AF2601_Khowazi Village_Gandasa,Gandasa,AF2601_Khowazi Village,Zabul,Qalat,AF26,AF2601,Khowazi village,KANAO
village_list,AF2711_Marsanzay_Gange,Gange,AF2711_Marsanzay,Kandahar,Spin Boldak,AF27,AF2711,Marsanzay,KANAO
village_list,AF2610_Zanzir_Gangi Khail,Gangi Khail,AF2610_Zanzir,Zabul,Shamul Zayi,AF26,AF2610,Zanzir,KANAO
village_list,AF2711_Marsanzay_Ganj,Ganj,AF2711_Marsanzay,Kandahar,Spin Boldak,AF27,AF2711,Marsanzay,KANAO
village_list,AF2608_Ghondi_Gara,Gara,AF2608_Ghondi,Zabul,Atghar,AF26,AF2608,Ghondi,KANAO
village_list,AF2608_Sor Khab_Gara,Gara,AF2608_Sor Khab,Zabul,Atghar,AF26,AF2608,Sor Khab,KANAO
village_list,AF2608_Toor Ragha_Gara,Gara,AF2608_Toor Ragha,Zabul,Atghar,AF26,AF2608,Toor Ragha,KANAO
village_list,AF3012_Khanjak Mazar_Garam A Ab Masoom Masjed,Garam A Ab Masoom Masjed,AF3012_Khanjak Mazar,Hilmand,Baghran,AF30,AF3012,Khanjak Mazar,KANAO
village_list,AF3012_Khanjak Mazar_Garam Aab Mula Mohammad Masjid,Garam Aab Mula Mohammad Masjid,AF3012_Khanjak Mazar,Hilmand,Baghran,AF30,AF3012,Khanjak Mazar,KANAO
village_list,AF2505_Matakzai_Garam Aab Mula Mohammad Masjid,Garam Aab Mula Mohammad Masjid,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF2501_Chinar_Garam Ab,Garam Ab,AF2501_Chinar,Uruzgan,Tarinkot,AF25,AF2501,Chinar,KANAO
village_list,AF3012_Khanjak Mazar_Garam Ab,Garam Ab,AF3012_Khanjak Mazar,Hilmand,Baghran,AF30,AF3012,Khanjak Mazar,KANAO
village_list,AF3012_Sarbaghni_Garam Ab,Garam Ab,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Khanjak Mazar_Garam Ab Abdul Hiy Masjid,Garam Ab Abdul Hiy Masjid,AF3012_Khanjak Mazar,Hilmand,Baghran,AF30,AF3012,Khanjak Mazar,KANAO
village_list,AF3012_Khanjak Mazar_Garam Ab Abdulhai Masjid,Garam Ab Abdulhai Masjid,AF3012_Khanjak Mazar,Hilmand,Baghran,AF30,AF3012,Khanjak Mazar,KANAO
village_list,AF2501_Kata Khanjak_Garam Ab Abdulwahid Aka Masjid,Garam Ab Abdulwahid Aka Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF3012_Khanjak Mazar_Garam Ab Abdulwahid Aka Masjid,Garam Ab Abdulwahid Aka Masjid,AF3012_Khanjak Mazar,Hilmand,Baghran,AF30,AF3012,Khanjak Mazar,KANAO
